0.0008921849387957693,0.0009655995001189762,0.001082399311393014,0.0012640220139934653,0.0008183141965251255,0.0007024121948648126,0.0006465807775535837,0.0008592016105121239,0.000646833700499435,0.0008699364311953424,0.0011487505068325707
0.0011369508061415332,0.0011535808933967613,0.0007910493478847148,0.0012665581749204682,0.0010875482524001336,0.0008316922593581938,0.0008193856384972966,0.0006626911390202935,0.0009323743997419538,0.0009929321210363042,0.0011101182031112585
0.0010263883020486145,0.0012665183767940516,0.0009317246080289402,0.0005604698232803127,0.0004312232117345649,0.002270287631611959,0.002054548975405319,0.001555159614236517,0.0012471155450824454,0.0009955703941765042,0.0010214869964341167
0.001090906157483456,0.0013092925639724448,0.0009948065878936123,0.001114736526127126,0.002178207789908749,0.0042784077327026465,0.004465342579547609,0.002772029608716151,0.001663732069047282,0.0010363451299916565,0.001030708317797844
0.0010766575307877909,0.0012211515113740691,0.001238681507328672,0.002334254976666254,0.005149879683957673,0.007476524610159923,0.00616800607701542,0.003430232715988783,0.0017675346366557956,0.0012494621179684063,0.0010772080200345756
0.0010156059949354246,0.0013603064660253797,0.001248511311610809,0.0024921714247475336,0.005054122790242446,0.008259521202535026,0.007311612661278902,0.0037681267901985894,0.0018800642072521524,0.0010868663926166242,0.001004460992434158
0.0010584432568869853,0.0014303110681991992,0.0011620828169961934,0.0020860378992805448,0.003928027148218608,0.004593216934696625,0.004180016020322766,0.0022337450876813505,0.001482012596974184,0.0011376197033882932,0.0009439164183089562
0.0010581959590073749,0.0013992267412409574,0.0008873586744767938,0.0011067939185837783,0.0008790931980354037,0.0017521543561066456,0.0019330122965430575,0.0013570116922968231,0.0011785408453421128,0.001037073819324449,0.0010772235837012997
0.00109162219747114,0.0010889459832149366,0.0008535645402523917,0.000571895021810757,0.00045437448634726813,0.0007649224956618478,0.0010880668509706162,0.0012773702790800211,0.0011122712022776555,0.0011536577154387944,0.0009586125103788106
0.0010745669892440978,0.001066638439764385,0.0007844983390018191,0.0008155063030422633,0.0012032124918057645,0.0010405761591579684,0.0012394737073680028,0.001015832636842414,0.001089830921764217,0.0010998847612973034,0.0012121505194000177
0.0009982951883870678,0.0009477357763684683,0.0007293557861959,0.0008934919158066967,0.0007261326187501488,0.0011222368185969472,0.001229977064892604,0.0008938906278582887,0.0012138536267027053,0.0010545942396650997,0.0011431414713325247
