0.025426349629742457,0.03723958216775075,0.05070904805522546,0.06462512598562063,0.07408981343104896,0.0791902984168784,0.08153286847676008,0.0834914175315091,0.07551684684039443,0.07221204796849462,0.06309288657991691,0.04873213578973417,0.03607806862479267
0.03568518797466856,0.05302157890893901,0.06922229115704974,0.08656231940024695,0.0993973969144155,0.10232302495204394,0.1060618058635524,0.1066649945143561,0.09820067713164762,0.0898261439582022,0.07821592169296515,0.06264441895746026,0.04710970262579103
0.046108373196104974,0.0627134287378028,0.0834237611253962,0.10414337073031223,0.11499910629525292,0.12439109746405164,0.1327497189306085,0.13009586223732997,0.12100518067835284,0.11028153362824854,0.09615504225625371,0.07784605677843541,0.05923715941471889
0.05511496762706757,0.07754672189354737,0.10189802362008768,0.12238999316881213,0.1390668739881567,0.14602020060390758,0.1532038723303001,0.15109131791196384,0.14218298865076578,0.1279032402580289,0.11229407944132054,0.09385418235351634,0.07175855582280499
0.062374746206510186,0.08768338561578731,0.11414736581409457,0.13587490344478861,0.1533040352031486,0.16750641833985397,0.171997324900503,0.17723317891523213,0.16397525537702365,0.1501926596466291,0.12786504018524605,0.10617667819907564,0.08472418361250886
0.06612430769633307,0.09491443526731329,0.12172016310346587,0.1462494177574319,0.16752633998867805,0.18025569231300545,0.1875007212424708,0.18860755335310428,0.17750870075276937,0.15720124149050496,0.1408553767020035,0.11544744812385757,0.08951565229300304
0.06810389190072264,0.09635452747797399,0.12518176159624989,0.15036459910839717,0.17255464415936586,0.1830642342653477,0.18653992515723355,0.1911052200492721,0.17997920698937242,0.1668877988779534,0.14407710208684,0.11950752309473103,0.09364323272212693
0.06584057938793281,0.09455412293484003,0.12165775381834416,0.1484260595585396,0.1686360423537282,0.18093853323652465,0.184366368070867,0.18283242043865458,0.1756943741550357,0.1627282713109402,0.14415070896493565,0.11591435487750743,0.09298080180677967
0.062374746206510186,0.08768338561578731,0.11414736581409457,0.13587490344478861,0.1533040352031486,0.16750641833985397,0.171997324900503,0.17723317891523213,0.16397525537702365,0.1501926596466291,0.12786504018524605,0.10617667819907564,0.08472418361250886
0.05511496762706757,0.07754672189354737,0.10189802362008768,0.12238999316881213,0.1390668739881567,0.14602020060390758,0.1532038723303001,0.15109131791196384,0.14218298865076578,0.1279032402580289,0.11229407944132054,0.09385418235351634,0.07175855582280499
0.046108373196104974,0.0627134287378028,0.0834237611253962,0.10414337073031223,0.11499910629525292,0.12439109746405164,0.1327497189306085,0.13009586223732997,0.12100518067835284,0.11028153362824854,0.09615504225625371,0.07784605677843541,0.05923715941471889
0.03568518797466856,0.05302157890893901,0.06922229115704974,0.08656231940024695,0.0993973969144155,0.10232302495204394,0.1060618058635524,0.1066649945143561,0.09820067713164762,0.0898261439582022,0.07821592169296515,0.06264441895746026,0.04710970262579103
0.021627827806732225,0.03290593594702492,0.045803122605926824,0.05840716586264893,0.0655718872194951,0.07572638405417942,0.07989617992811891,0.07837527986480124,0.08122489588567161,0.07640689201937359,0.06751014573624944,0.06016615429353164,0.047844245226457985
